"","VM","Disk","Capacity.MB_tabvDisk","Path","Cluster","OS","DataCenter","Name","path_","Powerstate","Provisioned.MB_tabvInfo","Address","Capacity.MB","Provisioned.MB","In.Use.MB","Free.MB","wwn","Sym","Bound_Pool_Name","Flgs_EMPT","Total_GBs","Total_Allocated_GBs","Total_Allocated_GBs_pct","Total_Written_GBs","Total_Written_GBs_pct","Compressed_Size_Ratio_GBs","Compressed_Size_Ratio_GBs_pct","vmax","Physical","Config","Attr","conteo","Pct_Allocated_Sym","Capacidad_disk_toSym_real","Capacidad_disk_toSym_fantasia","Capacity.TB_tabvDisk"
"633","tqfoppromelm02","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-041] tqfoppromelm02/tqfoppromelm02.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-041"," tqfoppromelm02/tqfoppromelm02.vmdk","poweredOff",110902,"naa.60000970000192602293533035443545",526336,408412,347494,178842,"60000970000192602293533035443545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"634","tqfoppromsjf01","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-033] tqfoppromsjf01/tqfoppromsjf01.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-033"," tqfoppromsjf01/tqfoppromsjf01.vmdk","poweredOn",107613,"naa.60000970000192602293533035374235",526336,509985,409720,116616,"60000970000192602293533035374235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"635","tqfoppromsjf01","Hard disk 2",61440,"[TQCLAPP20-VMAX1-Tier1-013] tqfoppromsjf01/tqfoppromsjf01.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-013"," tqfoppromsjf01/tqfoppromsjf01.vmdk","poweredOn",107613,"naa.60000970000192602293533035383246",526336,516510,347434,178902,"60000970000192602293533035383246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"636","tqfoppromsjf01","Hard disk 3",5120,"[TQCLAPP20-VMAX1-Tier1-033] tqfoppromsjf01/tqfoppromsjf01_1.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-033"," tqfoppromsjf01/tqfoppromsjf01_1.vmdk","poweredOn",107613,"naa.60000970000192602293533035374235",526336,509985,409720,116616,"60000970000192602293533035374235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"637","tqfoppromsjf02","Hard disk 2",61440,"[TQCLAPP20-VMAX1-Tier1-013] tqfoppromsjf02/tqfoppromsjf02.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-013"," tqfoppromsjf02/tqfoppromsjf02.vmdk","poweredOn",107613,"naa.60000970000192602293533035383246",526336,516510,347434,178902,"60000970000192602293533035383246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"638","tqfoppromsjf02","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-033] tqfoppromsjf02/tqfoppromsjf02.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-033"," tqfoppromsjf02/tqfoppromsjf02.vmdk","poweredOn",107613,"naa.60000970000192602293533035374235",526336,509985,409720,116616,"60000970000192602293533035374235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"639","tqfoppromsjf02","Hard disk 3",5120,"[TQCLAPP20-VMAX1-Tier1-033] tqfoppromsjf02/tqfoppromsjf02_1.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-033"," tqfoppromsjf02/tqfoppromsjf02_1.vmdk","poweredOn",107613,"naa.60000970000192602293533035374235",526336,509985,409720,116616,"60000970000192602293533035374235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"640","tqfoppromsjf03","Hard disk 3",5120,"[TQCLAPP20-VMAX1-Tier1-038] tqfoppromsjf03/tqfoppromsjf03_1.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-038"," tqfoppromsjf03/tqfoppromsjf03_1.vmdk","poweredOn",107613,"naa.60000970000192602293533035433641",526336,353099,279652,246684,"60000970000192602293533035433641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"641","tqfoppromsjf03","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-038] tqfoppromsjf03/tqfoppromsjf03.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-038"," tqfoppromsjf03/tqfoppromsjf03.vmdk","poweredOn",107613,"naa.60000970000192602293533035433641",526336,353099,279652,246684,"60000970000192602293533035433641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"642","tqfoppromsjf03","Hard disk 2",61440,"[TQCLAPP20-VMAX1-Tier1-020] tqfoppromsjf03/tqfoppromsjf03.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-020"," tqfoppromsjf03/tqfoppromsjf03.vmdk","poweredOn",107613,"naa.60000970000192602293533035434534",526336,279112,177888,348448,"60000970000192602293533035434534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"643","tqfoppromsjf04","Hard disk 2",61440,"[TQCLAPP20-VMAX1-Tier1-022] tqfoppromsjf04/tqfoppromsjf04.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-022"," tqfoppromsjf04/tqfoppromsjf04.vmdk","poweredOn",107613,"naa.60000970000192602293533035384139",526336,535043,385838,140498,"60000970000192602293533035384139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"644","tqfoppromsjf04","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-036] tqfoppromsjf04/tqfoppromsjf04.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-036"," tqfoppromsjf04/tqfoppromsjf04.vmdk","poweredOn",107613,"naa.60000970000192602293533035374632",526336,364201,302048,224288,"60000970000192602293533035374632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"645","tqfoppromsjf04","Hard disk 3",5120,"[TQCLAPP20-VMAX1-Tier1-036] tqfoppromsjf04/tqfoppromsjf04_1.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-036"," tqfoppromsjf04/tqfoppromsjf04_1.vmdk","poweredOn",107613,"naa.60000970000192602293533035374632",526336,364201,302048,224288,"60000970000192602293533035374632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"646","tqfoppromsjh02","Hard disk 2",61440,"[TQCLAPP20-VMAX1-Tier1-017] tqfoppromsjh02/tqfoppromsjh02.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-017"," tqfoppromsjh02/tqfoppromsjh02.vmdk","poweredOn",107613,"naa.60000970000192602293533039303043",526336,338530,260282,266054,"60000970000192602293533039303043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"647","tqfoppromsjh02","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-037] tqfoppromsjh02/tqfoppromsjh02.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-037"," tqfoppromsjh02/tqfoppromsjh02.vmdk","poweredOn",107613,"naa.60000970000192602293533035393630",526336,480977,409198,117138,"60000970000192602293533035393630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"648","tqfoppromsjh02","Hard disk 3",5120,"[TQCLAPP20-VMAX1-Tier1-037] tqfoppromsjh02/tqfoppromsjh02_1.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-037"," tqfoppromsjh02/tqfoppromsjh02_1.vmdk","poweredOn",107613,"naa.60000970000192602293533035393630",526336,480977,409198,117138,"60000970000192602293533035393630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"649","tqfoppromsjh03","Hard disk 2",61440,"[TQCLAPP20-VMAX1-Tier1-020] tqfoppromsjh03/tqfoppromsjh03.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-020"," tqfoppromsjh03/tqfoppromsjh03.vmdk","poweredOn",107613,"naa.60000970000192602293533035434534",526336,279112,177888,348448,"60000970000192602293533035434534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"650","tqfoppromsjh03","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-038] tqfoppromsjh03/tqfoppromsjh03.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-038"," tqfoppromsjh03/tqfoppromsjh03.vmdk","poweredOn",107613,"naa.60000970000192602293533035433641",526336,353099,279652,246684,"60000970000192602293533035433641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"651","tqfoppromsjh03","Hard disk 3",5120,"[TQCLAPP20-VMAX1-Tier1-038] tqfoppromsjh03/tqfoppromsjh03_1.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-038"," tqfoppromsjh03/tqfoppromsjh03_1.vmdk","poweredOn",107613,"naa.60000970000192602293533035433641",526336,353099,279652,246684,"60000970000192602293533035433641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"652","tqfoppromsjh04","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-033] tqfoppromsjh04/tqfoppromsjh04.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-033"," tqfoppromsjh04/tqfoppromsjh04.vmdk","poweredOn",107613,"naa.60000970000192602293533035374235",526336,509985,409720,116616,"60000970000192602293533035374235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"653","tqfoppromsjh04","Hard disk 2",61440,"[TQCLAPP20-VMAX1-Tier1-013] tqfoppromsjh04/tqfoppromsjh04.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-013"," tqfoppromsjh04/tqfoppromsjh04.vmdk","poweredOn",107613,"naa.60000970000192602293533035383246",526336,516510,347434,178902,"60000970000192602293533035383246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"654","tqfoppromsjh04","Hard disk 3",5120,"[TQCLAPP20-VMAX1-Tier1-033] tqfoppromsjh04/tqfoppromsjh04_1.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-033"," tqfoppromsjh04/tqfoppromsjh04_1.vmdk","poweredOn",107613,"naa.60000970000192602293533035374235",526336,509985,409720,116616,"60000970000192602293533035374235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"655","tqfoppromsjp01","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-038] tqfoppromsjp01/tqfoppromsjp01.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-038"," tqfoppromsjp01/tqfoppromsjp01.vmdk","poweredOn",102495,"naa.60000970000192602293533035433641",526336,353099,279652,246684,"60000970000192602293533035433641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"656","tqfoppromsjp01","Hard disk 2",61440,"[TQCLAPP20-VMAX2-Tier1-052] tqfoppromsjp01/tqfoppromsjp01.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax2-tier1-052"," tqfoppromsjp01/tqfoppromsjp01.vmdk","poweredOn",102495,"naa.60000970000192600669533030363130",526336,308840,183346,342990,"60000970000192600669533030363130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"657","tqfoppromsjp02","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-037] tqfoppromsjp02/tqfoppromsjp02.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-037"," tqfoppromsjp02/tqfoppromsjp02.vmdk","poweredOn",102494,"naa.60000970000192602293533035393630",526336,480977,409198,117138,"60000970000192602293533035393630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"658","tqfoppromsjp02","Hard disk 2",61440,"[TQCLAPP20-VMAX2-Tier1-055] tqfoppromsjp02/tqfoppromsjp02.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax2-tier1-055"," tqfoppromsjp02/tqfoppromsjp02.vmdk","poweredOn",102494,"naa.60000970000192600669533031424635",526336,421496,375894,150442,"60000970000192600669533031424635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"659","tqfoppromsjp03","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-039] tqfoppromsjp03/tqfoppromsjp03.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-039"," tqfoppromsjp03/tqfoppromsjp03.vmdk","poweredOn",102493,"naa.60000970000192602293533035384536",526336,208236,178510,347826,"60000970000192602293533035384536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"660","tqfoppromsjp03","Hard disk 2",61440,"[TQCLAPP20-VMAX1-Tier1-022] tqfoppromsjp03/tqfoppromsjp03.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-022"," tqfoppromsjp03/tqfoppromsjp03.vmdk","poweredOn",102493,"naa.60000970000192602293533035384139",526336,535043,385838,140498,"60000970000192602293533035384139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"661","tqfoppromsjp04","Hard disk 2",61440,"[TQCLAPP20-VMAX2-Tier1-052] tqfoppromsjp04/tqfoppromsjp04.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax2-tier1-052"," tqfoppromsjp04/tqfoppromsjp04.vmdk","poweredOn",102493,"naa.60000970000192600669533030363130",526336,308840,183346,342990,"60000970000192600669533030363130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60
"662","tqfoppromsjp04","Hard disk 1",32768,"[TQCLAPP20-VMAX1-Tier1-041] tqfoppromsjp04/tqfoppromsjp04.vmdk","tqclapp20 NO Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclapp20-vmax1-tier1-041"," tqfoppromsjp04/tqfoppromsjp04.vmdk","poweredOn",102493,"naa.60000970000192602293533035443545",526336,408412,347494,178842,"60000970000192602293533035443545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"663","tqfoppropiae01","Hard disk 2",51200,"[TQCLWEB20-VMAX2-Tier1-054] tqfoppropiae01/tqfoppropiae01.vmdk","tqclweb20-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax2-tier1-054"," tqfoppropiae01/tqfoppropiae01.vmdk","poweredOff",100662,"naa.60000970000192600669533032453939",526336,702474,467499,58837,"60000970000192600669533032453939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"664","tqfoppropiae01","Hard disk 1",32768,"[TQCLWEB20-VMAX1-Tier1-028] tqfoppropiae01/tqfoppropiae01.vmdk","tqclweb20-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-028"," tqfoppropiae01/tqfoppropiae01.vmdk","poweredOff",100662,"naa.60000970000192602293533035353930",526336,401965,280506,245830,"60000970000192602293533035353930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"665","tqfoppropiae02","Hard disk 1",32768,"[TQCLWEB20-VMAX1-Tier1-024] tqfoppropiae02/tqfoppropiae02.vmdk","tqclweb20-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-024"," tqfoppropiae02/tqfoppropiae02.vmdk","poweredOff",100662,"naa.60000970000192602293533035353533",526336,391887,316548,209788,"60000970000192602293533035353533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"666","tqfoppropiae02","Hard disk 2",51200,"[TQCLWEB20-VMAX2-Tier1-054] tqfoppropiae02/tqfoppropiae02.vmdk","tqclweb20-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax2-tier1-054"," tqfoppropiae02/tqfoppropiae02.vmdk","poweredOff",100662,"naa.60000970000192600669533032453939",526336,702474,467499,58837,"60000970000192600669533032453939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"667","tqfoppropiaf01","Hard disk 1",32768,"[TQCLWEB20-VMAX1-Tier1-022] tqfoppropiaf01/tqfoppropiaf01.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-022"," tqfoppropiaf01/tqfoppropiaf01.vmdk","poweredOn",131899,"naa.60000970000192602293533033463936",526336,467443,377404,148932,"60000970000192602293533033463936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"668","tqfoppropiaf01","Hard disk 2",51200,"[TQCLWEB20-VMAX1-Tier1-002] tqfoppropiaf01/tqfoppropiaf01.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-002"," tqfoppropiaf01/tqfoppropiaf01.vmdk","poweredOn",131899,"naa.60000970000192602293533035333642",526336,335508,335482,190854,"60000970000192602293533035333642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"669","tqfoppropiaf01","Hard disk 4",34526,"[TQCLWEB20-VMAX1-Tier1-026] tqfoppropiaf02/tqfoppropiaf02_1.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-026"," tqfoppropiaf02/tqfoppropiaf02_1.vmdk","poweredOn",131899,"naa.60000970000192602293533033464433",526336,472855,423916,102420,"60000970000192602293533033464433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.716796875
"670","tqfoppropiaf01","Hard disk 3",5120,"[TQCLWEB20-VMAX1-Tier1-022] tqfoppropiaf01/tqfoppropiaf01_1.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-022"," tqfoppropiaf01/tqfoppropiaf01_1.vmdk","poweredOn",131899,"naa.60000970000192602293533033463936",526336,467443,377404,148932,"60000970000192602293533033463936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"671","tqfoppropiaf02","Hard disk 1",32768,"[TQCLWEB20-VMAX1-Tier1-026] tqfoppropiaf02/tqfoppropiaf02.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-026"," tqfoppropiaf02/tqfoppropiaf02.vmdk","poweredOn",140091,"naa.60000970000192602293533033464433",526336,472855,423916,102420,"60000970000192602293533033464433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"672","tqfoppropiaf02","Hard disk 3",5120,"[TQCLWEB20-VMAX1-Tier1-026] tqfoppropiaf02/tqfoppropiaf02_2.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-026"," tqfoppropiaf02/tqfoppropiaf02_2.vmdk","poweredOn",140091,"naa.60000970000192602293533033464433",526336,472855,423916,102420,"60000970000192602293533033464433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"673","tqfoppropiaf02","Hard disk 2",51200,"[TQCLWEB20-VMAX1-Tier1-010] tqfoppropiaf02/tqfoppropiaf02.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-010"," tqfoppropiaf02/tqfoppropiaf02.vmdk","poweredOn",140091,"naa.60000970000192602293533035334535",526336,415332,405074,121262,"60000970000192602293533035334535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"674","tqfoppropiaf02","Hard disk 4",34526,"[TQCLWEB20-VMAX1-Tier1-026] tqfoppropiaf02/tqfoppropiaf02_1.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-026"," tqfoppropiaf02/tqfoppropiaf02_1.vmdk","poweredOn",140091,"naa.60000970000192602293533033464433",526336,472855,423916,102420,"60000970000192602293533033464433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.716796875
"675","tqfoppropiaf03","Hard disk 1",32768,"[TQCLWEB20-VMAX1-Tier1-023] tqfoppropiaf03/tqfoppropiaf03.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-023"," tqfoppropiaf03/tqfoppropiaf03.vmdk","poweredOn",140091,"naa.60000970000192602293533035343232",526336,270192,230286,296050,"60000970000192602293533035343232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"676","tqfoppropiaf03","Hard disk 2",51200,"[TQCLWEB20-VMAX1-Tier1-007] tqfoppropiaf03/tqfoppropiaf03.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-007"," tqfoppropiaf03/tqfoppropiaf03.vmdk","poweredOn",140091,"naa.60000970000192602293533035344439",526336,389704,332428,193908,"60000970000192602293533035344439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"677","tqfoppropiaf03","Hard disk 4",34526,"[TQCLWEB20-VMAX1-Tier1-026] tqfoppropiaf02/tqfoppropiaf02_1.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-026"," tqfoppropiaf02/tqfoppropiaf02_1.vmdk","poweredOn",140091,"naa.60000970000192602293533033464433",526336,472855,423916,102420,"60000970000192602293533033464433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.716796875
"678","tqfoppropiaf03","Hard disk 3",5120,"[TQCLWEB20-VMAX1-Tier1-023] tqfoppropiaf03/tqfoppropiaf03_1.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-023"," tqfoppropiaf03/tqfoppropiaf03_1.vmdk","poweredOn",140091,"naa.60000970000192602293533035343232",526336,270192,230286,296050,"60000970000192602293533035343232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"679","tqfoppropiaf04","Hard disk 2",51200,"[TQCLWEB20-VMAX2-Tier1-049] tqfoppropiaf04/tqfoppropiaf04.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax2-tier1-049"," tqfoppropiaf04/tqfoppropiaf04.vmdk","poweredOn",140091,"naa.60000970000192600669533030344132",526336,89780,89780,436556,"60000970000192600669533030344132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50
"680","tqfoppropiaf04","Hard disk 1",32768,"[TQCLWEB20-VMAX1-Tier1-028] tqfoppropiaf04/tqfoppropiaf04.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-028"," tqfoppropiaf04/tqfoppropiaf04.vmdk","poweredOn",140091,"naa.60000970000192602293533035353930",526336,401965,280506,245830,"60000970000192602293533035353930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
"681","tqfoppropiaf04","Hard disk 4",34526,"[TQCLWEB20-VMAX1-Tier1-026] tqfoppropiaf02/tqfoppropiaf02_1.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-026"," tqfoppropiaf02/tqfoppropiaf02_1.vmdk","poweredOn",140091,"naa.60000970000192602293533033464433",526336,472855,423916,102420,"60000970000192602293533033464433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.716796875
"682","tqfoppropiaf04","Hard disk 3",5120,"[TQCLWEB20-VMAX1-Tier1-028] tqfoppropiaf04/tqfoppropiaf04_1.vmdk","tqclweb21-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-028"," tqfoppropiaf04/tqfoppropiaf04_1.vmdk","poweredOn",140091,"naa.60000970000192602293533035353930",526336,401965,280506,245830,"60000970000192602293533035353930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"683","tqfoppropiag01","Hard disk 1",32768,"[TQCLWEB20-VMAX1-Tier1-027] tqfoppropiag01/tqfoppropiag01.vmdk","tqclweb20-NO-Construir","SUSE Linux Enterprise 11 (64-bit)","QRO","tqclweb20-vmax1-tier1-027"," tqfoppropiag01/tqfoppropiag01.vmdk","poweredOn",88155,"naa.60000970000192602293533035343546",526336,396568,331728,194608,"60000970000192602293533035343546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32
