"","X","servidor","aplicacion","DataCenter","tipo","Powerstate","fv","capacidad_fantasia","capacidad_usada","capacidad_asignada","n_app","consumo_dividido_asignado","consumo_dividido_usado","consumo_dividido_fantasia"
"6374",7640,"tqnyvprowebc110","NYV","QRO","PRODUCCION","poweredOn","virtual",249.60525,41.39475,291,1,291,41.39475,249.60525
"6375",7611,"tqnyvprowebc111","NYV","QRO","PRODUCCION","poweredOn","virtual",258.59715,32.40285,291,1,291,32.40285,258.59715
"6376",7617,"tqnyvprowebc112","NYV","QRO","PRODUCCION","poweredOn","virtual",256.12365,34.87635,291,1,291,34.87635,256.12365
"6377",7636,"tqnyvprowebc113","NYV","QRO","PRODUCCION","poweredOn","virtual",256.12365,34.87635,291,1,291,34.87635,256.12365
"6378",7673,"tqnyvprowebc114","NYV","QRO","PRODUCCION","poweredOn","virtual",252.25335,38.74665,291,1,291,38.74665,252.25335
"6379",7651,"tqnyvprowebc115","NYV","QRO","PRODUCCION","poweredOn","virtual",206.8428,84.1572,291,1,291,84.1572,206.8428
"6380",7670,"tqnyvprowebc116","NYV","QRO","PRODUCCION","poweredOn","virtual",255.57075,35.42925,291,1,291,35.42925,255.57075
"6381",7569,"tqnyvprowebc12","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",99.3486,41.6514,141,3,47,13.8838,33.1162
"6382",7669,"tqnyvprowebc12","NYV","QRO","PRODUCCION","poweredOn","virtual",99.3486,41.6514,141,3,47,13.8838,33.1162
"6383",7749,"tqnyvprowebc12","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",99.3486,41.6514,141,3,47,13.8838,33.1162
"6384",7568,"tqnyvprowebc13","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",102.7185,38.2815,141,3,47,12.7605,34.2395
"6385",7654,"tqnyvprowebc13","NYV","QRO","PRODUCCION","poweredOn","virtual",102.7185,38.2815,141,3,47,12.7605,34.2395
"6386",7748,"tqnyvprowebc13","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",102.7185,38.2815,141,3,47,12.7605,34.2395
"6387",7592,"tqnyvprowebc14","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",103.2684,37.7316,141,3,47,12.5772,34.4228
"6388",7688,"tqnyvprowebc14","NYV","QRO","PRODUCCION","poweredOn","virtual",103.2684,37.7316,141,3,47,12.5772,34.4228
"6389",7747,"tqnyvprowebc14","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",103.2684,37.7316,141,3,47,12.5772,34.4228
"6390",7567,"tqnyvprowebc15","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",103.3389,37.6611,141,3,47,12.5537,34.4463
"6391",7664,"tqnyvprowebc15","NYV","QRO","PRODUCCION","poweredOn","virtual",103.3389,37.6611,141,3,47,12.5537,34.4463
"6392",7812,"tqnyvprowebc15","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",103.3389,37.6611,141,3,47,12.5537,34.4463
"6393",7597,"tqnyvprowebc16","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",104.38681640625,36.61318359375,141,2,70.5,18.306591796875,52.193408203125
"6394",7647,"tqnyvprowebc16","NYV","QRO","PRODUCCION","poweredOn","virtual",104.38681640625,36.61318359375,141,2,70.5,18.306591796875,52.193408203125
"6395",7605,"tqnyvprowebe01","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",101.37195,39.62805,141,3,47,13.20935,33.79065
"6396",7652,"tqnyvprowebe01","NYV","QRO","PRODUCCION","poweredOn","virtual",101.37195,39.62805,141,3,47,13.20935,33.79065
"6397",7746,"tqnyvprowebe01","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",101.37195,39.62805,141,3,47,13.20935,33.79065
"6398",7596,"tqnyvprowebe02","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",107.1177,33.8823,141,3,47,11.2941,35.7059
"6399",7646,"tqnyvprowebe02","NYV","QRO","PRODUCCION","poweredOn","virtual",107.1177,33.8823,141,3,47,11.2941,35.7059
"6400",7792,"tqnyvprowebe02","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",107.1177,33.8823,141,3,47,11.2941,35.7059
"6401",7566,"tqnyvprowebe03","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",103.0287,37.9713,141,3,47,12.6571,34.3429
"6402",7685,"tqnyvprowebe03","NYV","QRO","PRODUCCION","poweredOn","virtual",103.0287,37.9713,141,3,47,12.6571,34.3429
"6403",8035,"tqnyvprowebe03","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",103.0287,37.9713,141,3,47,12.6571,34.3429
"6404",7587,"tqnyvprowebe04","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",96.021,44.979,141,3,47,14.993,32.007
"6405",7627,"tqnyvprowebe04","NYV","QRO","PRODUCCION","poweredOn","virtual",96.021,44.979,141,3,47,14.993,32.007
"6406",8019,"tqnyvprowebe04","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",96.021,44.979,141,3,47,14.993,32.007
"6407",7565,"tqnyvprowebe05","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",101.6892,39.3108,141,3,47,13.1036,33.8964
"6408",7655,"tqnyvprowebe05","NYV","QRO","PRODUCCION","poweredOn","virtual",101.6892,39.3108,141,3,47,13.1036,33.8964
"6409",8040,"tqnyvprowebe05","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",101.6892,39.3108,141,3,47,13.1036,33.8964
"6410",7564,"tqnyvprowebe06","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",99.3486,41.6514,141,3,47,13.8838,33.1162
"6411",7687,"tqnyvprowebe06","NYV","QRO","PRODUCCION","poweredOn","virtual",99.3486,41.6514,141,3,47,13.8838,33.1162
"6412",7978,"tqnyvprowebe06","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",99.3486,41.6514,141,3,47,13.8838,33.1162
"6413",7563,"tqnyvprowebe07","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",104.38681640625,36.61318359375,141,2,70.5,18.306591796875,52.193408203125
"6414",7676,"tqnyvprowebe07","NYV","QRO","PRODUCCION","poweredOn","virtual",104.38681640625,36.61318359375,141,2,70.5,18.306591796875,52.193408203125
"6415",7608,"tqnyvprowebe101","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",93.1587,47.8413,141,3,47,15.9471,31.0529
"6416",7630,"tqnyvprowebe101","NYV","QRO","PRODUCCION","poweredOn","virtual",93.1587,47.8413,141,3,47,15.9471,31.0529
"6417",7976,"tqnyvprowebe101","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",93.1587,47.8413,141,3,47,15.9471,31.0529
"6418",7589,"tqnyvprowebe102","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",107.67465,33.32535,141,3,47,11.10845,35.89155
"6419",7641,"tqnyvprowebe102","NYV","QRO","PRODUCCION","poweredOn","virtual",107.67465,33.32535,141,3,47,11.10845,35.89155
"6420",7745,"tqnyvprowebe102","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",107.67465,33.32535,141,3,47,11.10845,35.89155
"6421",7609,"tqnyvprowebe103","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",93.1587,47.8413,141,3,47,15.9471,31.0529
"6422",7667,"tqnyvprowebe103","NYV","QRO","PRODUCCION","poweredOn","virtual",93.1587,47.8413,141,3,47,15.9471,31.0529
"6423",7744,"tqnyvprowebe103","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",93.1587,47.8413,141,3,47,15.9471,31.0529
"6424",7590,"tqnyvprowebe104","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",105.99675,35.00325,141,3,47,11.66775,35.33225
"6425",7658,"tqnyvprowebe104","NYV","QRO","PRODUCCION","poweredOn","virtual",105.99675,35.00325,141,3,47,11.66775,35.33225
"6426",7782,"tqnyvprowebe104","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",105.99675,35.00325,141,3,47,11.66775,35.33225
"6427",7602,"tqnyvprowebe105","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",107.67465,33.32535,141,3,47,11.10845,35.89155
"6428",7659,"tqnyvprowebe105","NYV","QRO","PRODUCCION","poweredOn","virtual",107.67465,33.32535,141,3,47,11.10845,35.89155
"6429",8132,"tqnyvprowebe105","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",107.67465,33.32535,141,3,47,11.10845,35.89155
"6430",7562,"tqnyvprowebe106","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",116.96655,24.03345,141,3,47,8.01115,38.98885
"6431",7650,"tqnyvprowebe106","NYV","QRO","PRODUCCION","poweredOn","virtual",116.96655,24.03345,141,3,47,8.01115,38.98885
"6432",7770,"tqnyvprowebe106","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",116.96655,24.03345,141,3,47,8.01115,38.98885
"6433",7607,"tqnyvprowebe107","NOTIFICACION Y VERIFICACION","QRO","PRODUCCION","poweredOn","virtual",107.67465,33.32535,141,3,47,11.10845,35.89155
"6434",7637,"tqnyvprowebe107","NYV","QRO","PRODUCCION","poweredOn","virtual",107.67465,33.32535,141,3,47,11.10845,35.89155
"6435",8009,"tqnyvprowebe107","NYV_RRL","QRO","PRODUCCION","poweredOn","virtual",107.67465,33.32535,141,3,47,11.10845,35.89155
"6436",8194,"tqoptuatwebc01","OPT","QRO","UAT","poweredOn","virtual",357.28,106.72,464,1,464,106.72,357.28
"6437",9148,"tqoradbrem01","REM","QRO","OTROS","poweredOn","virtual",589.33,235.67,825,1,825,235.67,589.33
"6438",8191,"tqorcproclco01","OEM","QRO","PRODUCCION","poweredOn","virtual",153.6777,44.3223,198,1,198,44.3223,153.6777
"6439",8193,"tqospstrsell01","OFICINA SIN PAPEL","QRO","STRESS","poweredOn","virtual",81.9970703125,58.0029296875,140,1,140,58.0029296875,81.9970703125
"6440",8192,"tqospstrsell02","OFICINA SIN PAPEL","QRO","STRESS","poweredOn","virtual",81.9970703125,58.0029296875,140,1,140,58.0029296875,81.9970703125
"6441",8892,"tqovmappspac11","PSP","QRO","OTROS","poweredOn","fisico",41.5947389477927,1.93859438554067,43.5333333333333,1,43.5333333333333,1.93859438554067,41.5947389477927
"6442",8901,"tqovmappspac12","PSP","QRO","OTROS","poweredOn","fisico",42.1083579954117,2.12497533792163,44.2333333333333,1,44.2333333333333,2.12497533792163,42.1083579954117
"6443",8870,"tqovmappspac13","PSP","QRO","OTROS","poweredOn","fisico",41.5947389477927,1.93859438554067,43.5333333333333,1,43.5333333333333,1.93859438554067,41.5947389477927
"6444",8195,"tqovmdbspac01","OVM","QRO","OTROS","poweredOn","fisico",62.1014205729167,7.89857942708333,70,1,70,7.89857942708333,62.1014205729167
"6445",8196,"tqovmdbspac02","OVM","QRO","OTROS","poweredOn","fisico",61.5299920014881,11.4700079985119,73,1,73,11.4700079985119,61.5299920014881
"6446",8197,"tqovmdbspac08","OVM","QRO","OTROS","poweredOn","fisico",61.5299920014881,6.8700079985119,68.4,1,68.4,6.8700079985119,61.5299920014881
"6447",8269,"tqpagcuatohsx01","PAGC","QRO","UAT","poweredOff","virtual",65.926,19.074,85,1,85,19.074,65.926
"6448",8268,"tqpagcuatohsx02","PAGC","QRO","UAT","poweredOff","virtual",61.42525,23.57475,85,1,85,23.57475,61.42525
"6449",8296,"tqpamdevcohc01","PAM","QRO","DESARROLLO","poweredOn","virtual",208.4988,84.5012,293,1,293,84.5012,208.4988
"6450",8350,"tqpamdevcohc02","PAM","QRO","DESARROLLO","poweredOn","virtual",228.4228,64.5772,293,1,293,64.5772,228.4228
"6451",8293,"tqpamdevcohe01","PAM","QRO","DESARROLLO","poweredOn","virtual",232.3197,60.6803,293,1,293,60.6803,232.3197
"6452",8295,"tqpamdevcohe02","PAM","QRO","DESARROLLO","poweredOn","virtual",232.3197,60.6803,293,1,293,60.6803,232.3197
"6453",8340,"tqpamdevohsc01","PAM","QRO","DESARROLLO","poweredOn","virtual",191.48415,45.51585,237,1,237,45.51585,191.48415
"6454",8358,"tqpamdevohsc02","PAM","QRO","DESARROLLO","poweredOn","virtual",188.56905,48.43095,237,1,237,48.43095,188.56905
"6455",8378,"tqpamdevohsc03","PAM","QRO","DESARROLLO","poweredOn","virtual",202.3269,34.6731,237,1,237,34.6731,202.3269
"6456",8332,"tqpamdevohsc04","PAM","QRO","DESARROLLO","poweredOn","virtual",213.1578,23.8422,237,1,237,23.8422,213.1578
"6457",8300,"tqpamdevohse01","PAM","QRO","DESARROLLO","poweredOn","virtual",157.605,79.395,237,1,237,79.395,157.605
"6458",8323,"tqpamdevohse02","PAM","QRO","DESARROLLO","poweredOn","virtual",199.42365,37.57635,237,1,237,37.57635,199.42365
"6459",8309,"tqpamdevohse03","PAM","QRO","DESARROLLO","poweredOn","virtual",182.33595,54.66405,237,1,237,54.66405,182.33595
"6460",8288,"tqpamdevohse04","PAM","QRO","DESARROLLO","poweredOn","virtual",180.2385,56.7615,237,1,237,56.7615,180.2385
"6461",8337,"tqpamdevorcl01","PAM","QRO","DESARROLLO","poweredOn","virtual",1579.53375,228.46625,1808,1,1808,228.46625,1579.53375
"6462",8313,"tqpamdevorcl02","PAM","QRO","DESARROLLO","poweredOn","virtual",1579.53375,228.46625,1808,1,1808,228.46625,1579.53375
"6463",8336,"tqpamdevorcl03","PAM","QRO","DESARROLLO","poweredOn","virtual",1578.91365,229.08635,1808,1,1808,229.08635,1578.91365
"6464",8372,"tqpamdevorcl04","PAM","QRO","DESARROLLO","poweredOn","virtual",1610.30025,197.69975,1808,1,1808,197.69975,1610.30025
"6465",8366,"tqpamdevorcl05","PAM","QRO","DESARROLLO","poweredOn","virtual",1029.39781201172,208.603164550781,1238.0009765625,1,1238.0009765625,208.603164550781,1029.39781201172
"6466",8321,"tqpamdevorcl06","PAM","QRO","DESARROLLO","poweredOn","virtual",1029.39781201172,208.603164550781,1238.0009765625,1,1238.0009765625,208.603164550781,1029.39781201172
"6467",8317,"tqpamdevorcl07","PAM","QRO","DESARROLLO","poweredOn","virtual",1024.08721201172,213.913764550781,1238.0009765625,1,1238.0009765625,213.913764550781,1024.08721201172
"6468",8310,"tqpamdevorcl08","PAM","QRO","DESARROLLO","poweredOn","virtual",1012.48021201172,225.520764550781,1238.0009765625,1,1238.0009765625,225.520764550781,1012.48021201172
"6469",8392,"tqpamdevtest01","PAM","QRO","DESARROLLO","poweredOn","virtual",2496.3512,286.6488,2783,1,2783,286.6488,2496.3512
"6470",8391,"tqpamdevtest02","PAM","QRO","DESARROLLO","poweredOn","virtual",2584.62585,338.37415,2923,1,2923,338.37415,2584.62585
"6471",8390,"tqpamdevwebc01","PAM","QRO","DESARROLLO","poweredOn","virtual",500.2488,102.7512,603,1,603,102.7512,500.2488
"6472",8348,"tqpamdevwebc02","PAM","QRO","DESARROLLO","poweredOn","virtual",491.9528,101.0472,593,1,593,101.0472,491.9528
"6473",8361,"tqpamdevwebc03","PAM","QRO","DESARROLLO","poweredOn","virtual",93.68675,199.31325,293,1,293,199.31325,93.68675
"6474",8342,"tqpamdevwebc04","PAM","QRO","DESARROLLO","poweredOn","virtual",170.9655,122.0345,293,1,293,122.0345,170.9655
"6475",8370,"tqpamdevwebe01","PAM","QRO","DESARROLLO","poweredOn","virtual",506.8371,86.1629,593,1,593,86.1629,506.8371
"6476",8393,"tqpamdevwebe02","PAM","QRO","DESARROLLO","poweredOn","virtual",499.4828,93.5172,593,1,593,93.5172,499.4828
"6477",8394,"tqpamdevwebe03","PAM","QRO","DESARROLLO","poweredOn","virtual",178.8472,114.1528,293,1,293,114.1528,178.8472
"6478",8381,"tqpamdevwebe04","PAM","QRO","DESARROLLO","poweredOn","virtual",232.68595,60.31405,293,1,293,60.31405,232.68595
"6479",8305,"tqpamprocohc01","PAM","QRO","PRODUCCION","poweredOn","virtual",141.25275,59.74725,201,1,201,59.74725,141.25275
"6480",8353,"tqpamprocohc02","PAM","QRO","PRODUCCION","poweredOn","virtual",142.8708,58.1292,201,1,201,58.1292,142.8708
"6481",8384,"tqpamprocohc03","PAM","QRO","PRODUCCION","poweredOn","virtual",115.112939453125,75.887060546875,191,1,191,75.887060546875,115.112939453125
"6482",8338,"tqpamprocohc04","PAM","QRO","PRODUCCION","poweredOn","virtual",118.1263671875,77.8736328125,196,1,196,77.8736328125,118.1263671875
"6483",8316,"tqpamprocohc101","PAM","QRO","PRODUCCION","poweredOn","virtual",272.1723,18.8277,291,1,291,18.8277,272.1723
"6484",8284,"tqpamprocohc102","PAM","QRO","PRODUCCION","poweredOn","virtual",272.1723,18.8277,291,1,291,18.8277,272.1723
"6485",8320,"tqpamprocohc103","PAM","QRO","PRODUCCION","poweredOn","virtual",237.60255,53.39745,291,1,291,53.39745,237.60255
"6486",8373,"tqpamprocohc104","PAM","QRO","PRODUCCION","poweredOn","virtual",233.34255,57.65745,291,1,291,57.65745,233.34255
"6487",8314,"tqpamprocohe01","PAM","QRO","PRODUCCION","poweredOn","virtual",142.8708,58.1292,201,1,201,58.1292,142.8708
"6488",8325,"tqpamprocohe02","PAM","QRO","PRODUCCION","poweredOn","virtual",141.25275,59.74725,201,1,201,59.74725,141.25275
"6489",8379,"tqpamprocohe03","PAM","QRO","PRODUCCION","poweredOn","virtual",143.668,52.332,196,1,196,52.332,143.668
"6490",8328,"tqpamprocohe04","PAM","QRO","PRODUCCION","poweredOn","virtual",143.668,52.332,196,1,196,52.332,143.668
"6491",8304,"tqpamprocohe101","PAM","QRO","PRODUCCION","poweredOn","virtual",272.1723,18.8277,291,1,291,18.8277,272.1723
"6492",8333,"tqpamprocohe102","PAM","QRO","PRODUCCION","poweredOn","virtual",131.8773,9.1227,141,1,141,9.1227,131.8773
"6493",8306,"tqpamproohsc01","PAM","QRO","PRODUCCION","poweredOn","virtual",207.9045,27.0955,235,1,235,27.0955,207.9045
"6494",8331,"tqpamproohsc02","PAM","QRO","PRODUCCION","poweredOn","virtual",208.304,26.696,235,1,235,26.696,208.304
"6495",8289,"tqpamproohsc03","PAM","QRO","PRODUCCION","poweredOn","virtual",199.52675,35.47325,235,1,235,35.47325,199.52675
"6496",8351,"tqpamproohsc04","PAM","QRO","PRODUCCION","poweredOn","virtual",208.304,26.696,235,1,235,26.696,208.304
"6497",8355,"tqpamproohsc05","PAM","QRO","PRODUCCION","poweredOn","virtual",204.835,30.165,235,1,235,30.165,204.835
"6498",8356,"tqpamproohsc06","PAM","QRO","PRODUCCION","poweredOn","virtual",204.835,30.165,235,1,235,30.165,204.835
"6499",8283,"tqpamproohsc07","PAM","QRO","PRODUCCION","poweredOn","virtual",203.322,31.678,235,1,235,31.678,203.322
"6500",8357,"tqpamproohsc08","PAM","QRO","PRODUCCION","poweredOn","virtual",205.992,29.008,235,1,235,29.008,205.992
"6501",8387,"tqpamproohse01","PAM","QRO","PRODUCCION","poweredOn","virtual",218.4665,26.5335,245,1,245,26.5335,218.4665
"6502",8382,"tqpamproohse02","PAM","QRO","PRODUCCION","poweredOn","virtual",207.9045,27.0955,235,1,235,27.0955,207.9045
"6503",8330,"tqpamproohse03","PAM","QRO","PRODUCCION","poweredOn","virtual",199.52675,35.47325,235,1,235,35.47325,199.52675
"6504",8301,"tqpamproohse04","PAM","QRO","PRODUCCION","poweredOn","virtual",193.79275,41.20725,235,1,235,41.20725,193.79275
"6505",8299,"tqpamproohse05","PAM","QRO","PRODUCCION","poweredOn","virtual",209.5495,25.4505,235,1,235,25.4505,209.5495
"6506",8368,"tqpamproohse06","PAM","QRO","PRODUCCION","poweredOn","virtual",209.5495,25.4505,235,1,235,25.4505,209.5495
"6507",8371,"tqpamproorcl01","PAM","QRO","PRODUCCION","poweredOn","virtual",1403.3748,210.6252,1614,1,1614,210.6252,1403.3748
"6508",8286,"tqpamproorcl02","PAM","QRO","PRODUCCION","poweredOn","virtual",1400.5446,213.4554,1614,1,1614,213.4554,1400.5446
"6509",8386,"tqpamproorcl03","PAM","QRO","PRODUCCION","poweredOn","virtual",1413.7098,200.2902,1614,1,1614,200.2902,1413.7098
"6510",8383,"tqpamproorcl04","PAM","QRO","PRODUCCION","poweredOn","virtual",1391.6088,222.3912,1614,1,1614,222.3912,1391.6088
"6511",8271,"tqpamproorcl05","PAM","QRO","PRODUCCION","poweredOn","virtual",288.4578,29.5422,318,1,318,29.5422,288.4578
"6512",8275,"tqpamproorcl06","PAM","QRO","PRODUCCION","poweredOn","virtual",291.7014,26.2986,318,1,318,26.2986,291.7014
"6513",8397,"tqpamproorcl07","PAM","QRO","PRODUCCION","poweredOn","virtual",287.6946,30.3054,318,1,318,30.3054,287.6946
"6514",8377,"tqpamproorcl08","PAM","QRO","PRODUCCION","poweredOn","virtual",235.7652,82.2348,318,1,318,82.2348,235.7652
"6515",8335,"tqpamprowebc07","PAM","QRO","PRODUCCION","poweredOn","virtual",284.94015,26.05985,311,1,311,26.05985,284.94015
"6516",8343,"tqpamprowebc08","PAM","QRO","PRODUCCION","poweredOn","virtual",284.94015,26.05985,311,1,311,26.05985,284.94015
"6517",8303,"tqpamprowebc09","PAM","QRO","PRODUCCION","poweredOn","virtual",301.26525,9.73475,311,1,311,9.73475,301.26525
"6518",8297,"tqpamprowebc10","PAM","QRO","PRODUCCION","poweredOn","virtual",278.97465,32.02535,311,1,311,32.02535,278.97465
"6519",8369,"tqpamprowebc101","PAM","QRO","PRODUCCION","poweredOn","virtual",726.54765,64.45235,791,1,791,64.45235,726.54765
"6520",8375,"tqpamprowebc102","PAM","QRO","PRODUCCION","poweredOn","virtual",726.54765,64.45235,791,1,791,64.45235,726.54765
"6521",8294,"tqpamprowebc103","PAM","QRO","PRODUCCION","poweredOn","virtual",726.54765,64.45235,791,1,791,64.45235,726.54765
"6522",8395,"tqpamprowebc104","PAM","QRO","PRODUCCION","poweredOn","virtual",726.54765,64.45235,791,1,791,64.45235,726.54765
"6523",8276,"tqpamprowebc105","PAM","QRO","PRODUCCION","poweredOn","virtual",633.69115,47.30885,681,1,681,47.30885,633.69115
"6524",8319,"tqpamprowebc106","PAM","QRO","PRODUCCION","poweredOn","virtual",633.87215,47.12785,681,1,681,47.12785,633.87215
"6525",8273,"tqpamprowebc107","PAM","QRO","PRODUCCION","poweredOn","virtual",739.8027,51.1973,791,1,791,51.1973,739.8027
"6526",8347,"tqpamprowebc108","PAM","QRO","PRODUCCION","poweredOn","virtual",745.05525,45.94475,791,1,791,45.94475,745.05525
"6527",8388,"tqpamprowebc109","PAM","QRO","PRODUCCION","poweredOn","virtual",739.8027,51.1973,791,1,791,51.1973,739.8027
"6528",8389,"tqpamprowebc11","PAM","QRO","PRODUCCION","poweredOn","virtual",278.97465,32.02535,311,1,311,32.02535,278.97465
"6529",8324,"tqpamprowebc110","PAM","QRO","PRODUCCION","poweredOn","virtual",739.8027,51.1973,791,1,791,51.1973,739.8027
"6530",8344,"tqpamprowebc111","PAM","QRO","PRODUCCION","poweredOn","virtual",745.05525,45.94475,791,1,791,45.94475,745.05525
"6531",8345,"tqpamprowebc112","PAM","QRO","PRODUCCION","poweredOn","virtual",760.7838,30.2162,791,1,791,30.2162,760.7838
"6532",8311,"tqpamprowebc12","PAM","QRO","PRODUCCION","poweredOn","virtual",284.94015,26.05985,311,1,311,26.05985,284.94015
